product_id,barcode,name,brand,category,unit,quantity
430432,5099873001370,"JACK DANIELS HONEY 0,7",JACK DANIEL'S,PIĆA,L,0.70
431868,5000267014203,"JOHNNIE WALKER RED LABEL 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
433178,3147690051206,LABEL 5 WHISKY SCOTCH WHISKY,BADEL 1862 d.d.,PIĆA,L,0.70
47423,5010677935005,MARTINI VERMOUTH DRY 1/1**,MARTINI,PIĆA,L,1.00
50186,3838945670326,"ČOKOLADNI LIKER 0,7L MATISS FRUCTAL",STUDENAC D.O.O.,PIĆA,L,0.70
502050,3850158202323,"MEDICA 0,7L MARASKA",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
502053,3850158409203,"VODKA COSMOPOLITAN 0,7L MARASKA",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
50403,3838945669580,VILJAMOVKA PRIOR PLET.0.7 FRUCTAL,STUDENAC D.O.O.,PIĆA,L,0.70
506727,8000440112365,"KEGLEVICH VODKA CLASSIC 0,7L",STOCK D.O.O.,PIĆA,L,0.70
510703,5010677714006,"BOMBAY SAPPHIRE GIN 0,7L",BOMBAY SAPPHIRE,PIĆA,L,0.70
515033,5000281015248,"TANQUERAY DRY GIN 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
516419,3859890672302,"PATRIK VILJAMOVKA 0,2L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.20
516480,3850158401146,"VIŠNJEVAC MARASKA 0,7L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
52002,4000152006048,PEPITO 1L RUM PUNCH**,FIBIS D.O.O.,PIĆA,L,1.00
526921,5010327755014,"GIN HENDRICKS 0,7L",G3 SPIRITS DOO,PIĆA,L,0.70
531266,3850158408428,"BOROVNICHKA MARASKA 0,7L",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
534749,3859889693240,MEDICA DEGENIJA 1L,DEGENIJA D.O.O. ZA TURIZAM I TRGOVINU,PIĆA,L,1.00
540489,3850112111531,"BADEL VIŠNJEVAC 25% 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
540586,3859889132312,"LIKER LJEŠNJAK AVELLANA 0,7L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.70
557225,3859889132435,"LIKER BOGATI ČOKOLADA 0,7L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.70
557226,3859889132336,"LIKER BOGATI MEDICA 0,7L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.70
557227,3859889132428,"LIKER BOGATI VIŠNJEVAC 0,7L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.70
564213,3850112111258,"PELINKOVAC ANTIQUE 0,7L + ČAŠE",BADEL 1862 d.d.,PIĆA,L,0.70
566496,5000289929417,"GIN GORDONS PINK 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
566509,3838945029582,"LIKER MATISS PINA COLADA 0,7L",STUDENAC D.O.O.,PIĆA,L,0.70
567964,4006714003784,"KRAUTERHEXE BILJNI LIKER 0,7L",DOMAK DISTRIBUCIJA D.O.O.,PIĆA,L,0.70
575026,3850112142153,SAX ORIGINAL GIN 1L BADEL,BADEL 1862 d.d.,PIĆA,L,1.00
575027,3850112142955,"VIGOR VODKA WILD BERRY 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
575028,3850112142917,"SAX PINK GIN 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
575031,3850112142993,VIGOR ORIGINAL VODKA 1L,BADEL 1862 d.d.,PIĆA,L,1.00
575032,3850112142115,"VIGOR ORIGINAL VODKA 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
575033,3850112142979,"VIGOR VODKA CITRUS 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
575034,3850112142894,"SAX ORIGINAL GIN 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
580048,4067700019882,"JAGERMEISTER SCHARF 0,7L",G3 SPIRITS DOO,PIĆA,L,0.70
580167,3859890211136,"JAGERMEISTER 0,7L + 2 ZELENE ČAŠE",G3 SPIRITS DOO,PIĆA,L,0.70
589314,3850158407001,PELINKOVAC 1L MARASKA ZELENI,MARASKA,PIĆA,L,1.00
591208,3850112111517,"PELINKOVAC ORANGE 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
