store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
S18,31269,2.76,8.76,2.76,2.76,
S18,266060,88.37,8.77,88.37,88.37,
S18,93860,1.29,5.73,1.29,1.29,
S18,238677,4.62,26.40,4.62,4.62,
S18,266096,27.72,26.40,27.72,27.72,
S18,263340,3.36,6.59,3.36,3.36,3.36
S18,149144,5.06,3.12,5.06,5.06,
S18,260235,30.38,3.13,30.38,30.38,
S18,149145,1.39,4.34,1.39,1.39,
S18,260588,19.43,4.34,19.43,19.43,
S18,186068,2.83,3.82,2.83,2.83,
S18,260243,22.60,3.82,22.60,22.60,
S18,238676,6.03,20.10,6.03,6.03,
S18,263478,2.94,5.55,2.94,2.94,
S18,263479,4.14,2.86,4.14,4.14,
S18,182048,1.81,7.24,1.81,1.81,
S18,266049,14.45,7.23,14.45,14.45,
S18,182049,1.91,6.37,1.91,1.91,
S18,260375,13.38,6.37,13.38,13.38,
S18,182050,1.91,6.37,1.91,1.91,
S18,182051,1.94,6.47,1.94,1.94,
S18,266050,15.54,6.48,15.54,15.54,
S18,261874,2.03,4.51,2.03,2.03,
S18,261875,2.40,4.80,2.40,2.23,
S18,2780,2.04,4.08,2.04,2.04,
S18,260469,16.30,4.08,16.30,16.30,
S18,169283,2.15,5.38,2.15,2.15,
S18,180317,2.73,3.64,2.73,2.73,
S18,260372,19.11,3.64,19.11,19.11,
S18,184188,2.57,5.14,2.57,2.57,
S18,266107,20.58,5.15,20.58,20.58,
S18,210654,2.31,5.78,2.31,2.31,
S18,210656,3.29,6.58,3.29,3.29,
S18,260577,19.72,6.57,19.72,19.72,
S18,229175,2.34,9.36,2.34,2.34,
S18,238675,4.20,14.00,4.20,4.20,
S18,246428,1.14,2.28,1.14,1.14,
S18,246850,9.16,2.29,9.16,9.16,
S18,246429,2.00,2.67,2.00,2.00,
S18,246851,11.97,2.66,11.97,11.97,
S18,271479,6.05,6.05,6.05,6.05,
S18,265506,5.02,2.99,5.02,5.02,
S18,265507,2.73,3.25,2.73,2.73,
S18,265508,2.73,3.03,2.73,2.73,
S18,265509,3.12,3.47,3.12,3.12,
S18,265510,3.15,3.75,3.15,3.15,
S18,265511,2.73,3.03,2.73,2.73,
S18,229173,4.21,17.54,4.21,4.21,
S18,266085,21.05,17.54,21.05,21.05,
S18,229174,3.85,19.25,3.85,3.85,
S18,4360,3.56,14.24,3.56,3.56,
S18,182144,12.17,12.17,12.17,12.17,
S18,226395,16.79,16.79,16.79,16.79,
S18,227971,2.99,11.96,2.99,2.99,
S18,260584,119.60,11.96,119.60,119.60,
S18,257319,15.74,15.74,15.74,15.74,
S18,269381,11.12,11.12,11.12,11.12,
S18,269383,2.89,11.56,2.89,2.89,
S18,267270,11.54,14.43,11.54,11.54,
S18,20882,3.36,26.88,3.36,3.24,
S18,26791,26.90,26.90,26.90,25.90,
S18,213134,9.49,10.32,9.49,9.49,
S18,199451,0.68,2.72,0.68,0.68,
S18,226903,1.04,4.16,1.04,1.04,
S18,226904,41.58,4.16,41.58,41.58,
S18,227415,1.94,3.88,1.94,1.94,
S18,227416,53.55,3.57,53.55,53.55,
S18,249096,12.59,6.30,12.59,12.59,
S18,261365,2.09,5.23,2.09,2.09,
S18,199450,1.25,2.50,1.25,1.25,
S18,260586,29.99,2.50,29.99,29.99,29.99
S18,266965,19.99,2.50,19.99,19.99,
S18,42721,50.27,2.51,50.27,50.27,
S18,42733,52.49,2.62,52.49,52.49,
S18,226232,24.05,2.41,24.05,24.05,
S18,97733,2.06,1.03,2.06,2.06,
S18,263035,12.34,1.03,12.34,12.34,
S18,214677,659.30,0.98,659.30,659.30,659.30
S18,217413,1.07,1.07,1.07,1.07,
S18,217960,12.85,1.07,12.85,12.85,
S18,218366,1.14,1.14,1.14,1.14,
S18,216010,13.73,1.14,13.73,13.73,
S18,226196,8.15,1.02,8.15,8.15,
S18,239820,1.03,1.02,1.03,1.03,
S18,263036,12.34,1.02,12.34,12.34,
S18,240574,1.04,2.08,1.04,1.04,
S18,240575,11.97,2.00,11.97,11.39,
S18,258292,0.81,0.81,0.81,0.81,
S18,263032,9.70,0.81,9.70,9.70,
S18,270227,0.75,0.73,0.75,0.76,
S18,140747,2.51,2.51,2.51,2.51,
S18,111207,1.73,1.73,1.73,1.73,
S18,244806,3.49,3.49,3.49,3.49,
S18,260487,1.99,1.98,1.99,1.99,
S18,260483,1.49,1.48,1.49,1.49,
S18,260486,1.36,1.33,1.36,1.36,
S18,260479,1.49,1.46,1.49,1.49,
S18,260482,1.24,1.20,1.24,1.24,
S18,260477,1.86,1.81,1.86,1.86,
S18,260476,1.86,1.81,1.86,1.86,
S18,265208,1.14,1.14,1.14,1.14,
S18,19129,1.61,3.22,1.61,1.61,
S18,260898,8.61,8.61,8.61,8.61,
S18,206344,2.36,2.36,2.36,2.36,
S18,145994,2.24,2.49,2.24,2.24,
S18,260257,13.43,2.49,13.43,13.43,
S18,189123,2.24,4.98,2.24,2.24,
S18,260642,13.43,4.97,13.43,13.43,
S18,221915,0.66,4.40,0.66,0.66,
S18,263292,13.25,4.42,13.25,13.25,
S18,249297,0.44,2.44,0.44,0.44,
S18,250851,2.35,2.35,2.35,2.35,
S18,250852,2.33,2.33,2.33,2.33,
S18,260374,1.74,1.93,1.74,1.74,
S18,262055,1.11,2.78,1.11,1.11,
S18,262736,0.56,3.73,0.56,0.56,
S18,262737,11.25,3.75,11.25,11.25,
S18,55671,0.44,2.44,0.44,0.44,
S18,49318,8.75,2.43,8.75,8.75,
S18,224155,0.38,2.11,0.38,0.38,
S18,224156,7.50,2.08,7.50,7.50,
S18,250820,2.21,2.21,2.21,2.21,
S18,260255,13.28,2.21,13.28,13.28,
S18,250862,1.59,1.59,1.59,1.59,
S18,250863,9.53,1.59,9.53,9.53,
S18,167859,8.56,4.28,8.56,8.56,
S18,187444,2.40,4.00,2.40,2.40,
S18,260640,14.40,4.00,14.40,14.40,
S18,214887,4.61,5.12,4.61,4.61,
S18,245896,3.11,3.46,3.11,3.11,
S18,260399,18.68,3.46,18.68,18.68,
S18,245898,0.63,3.50,0.63,0.63,
S18,247302,12.50,3.47,12.50,12.50,
S18,260396,3.74,4.16,3.74,3.74,
S18,269347,3.61,4.01,3.61,3.61,
S18,269348,21.74,4.03,21.74,21.74,
S18,196336,6.74,13.48,6.74,6.74,
S18,203039,9.11,10.12,9.11,9.11,
S18,237897,8.74,9.71,8.74,8.74,
S18,255074,9.99,9.99,9.99,9.99,
S18,4096,2.86,5.72,2.86,2.86,
S18,95401,40.31,5.04,40.31,40.31,40.31
S18,19159,4.06,8.12,4.06,4.06,
S18,39171,3.36,3.36,3.36,3.36,
S18,260576,40.35,3.36,40.35,40.35,
S18,115529,4.36,4.36,4.36,4.36,
S18,238424,52.35,4.36,52.35,52.35,
S18,174718,3.74,6.23,3.74,3.74,
S18,260325,26.16,6.23,26.16,26.16,
S18,178777,4.99,9.98,4.99,4.99,
S18,180193,2.19,8.76,2.19,2.19,
S18,213169,8.99,8.99,8.99,8.99,
S18,213176,9.24,12.80,9.24,9.24,
S18,221678,0.55,5.50,0.55,0.55,
S18,235415,0.49,4.90,0.49,0.49,
S18,254232,3.36,3.36,3.36,3.36,
S18,257181,6.74,3.74,6.74,6.74,
S18,265274,2.99,7.53,2.99,2.99,
S18,269854,4.24,4.18,4.24,4.24,
S18,269855,5.11,5.14,5.11,5.11,
S18,269856,5.74,5.80,5.74,5.74,
S18,5982,3.99,3.99,3.99,3.99,
S18,234432,2.86,2.86,2.86,2.86,
S18,256419,2.69,2.69,2.69,2.69,
S18,256421,2.81,2.81,2.81,2.81,
S18,256422,1.61,3.22,1.61,1.61,
S18,256423,1.61,3.22,1.61,1.61,
S18,264413,8.61,8.61,8.61,8.61,
S18,19168,0.56,4.48,0.56,0.56,
S18,260239,13.50,4.50,13.50,13.50,
S18,19169,0.56,4.48,0.56,0.56,
S18,260241,13.50,4.50,13.50,13.50,
S18,176072,2.06,4.12,2.06,2.06,
S18,261371,3.29,16.45,3.29,3.29,
S18,262895,7.24,7.24,7.24,7.24,
S18,262894,5.24,5.24,5.24,5.24,
S18,166599,2.94,21.00,2.94,2.94,
S18,195237,2.06,19.62,2.06,2.06,
S18,209675,2.31,19.25,2.31,2.31,
S18,212495,1.31,2.62,1.31,1.31,
S18,221664,0.74,17.62,0.74,0.74,
S18,227271,24.49,14.58,24.49,24.49,24.49
S18,229397,17.70,17.56,17.70,17.70,
S18,221655,2.49,6.23,2.49,2.49,
S18,262999,14.93,6.22,14.93,14.93,
S18,226279,6.71,3.55,6.71,6.71,
S18,227006,39.00,3.44,39.00,39.00,
S18,226729,2.30,3.65,2.30,2.30,
S18,227126,39.50,3.48,39.50,39.50,
S18,226749,2.40,3.29,2.40,2.40,
S18,227127,41.39,3.15,41.39,41.39,
S18,226751,37.79,2.91,37.79,37.79,
S18,226752,34.64,3.15,34.64,34.64,
S18,243063,3.45,3.65,3.45,3.45,
S18,243064,40.19,3.54,40.19,40.19,
S18,243065,3.66,3.34,3.66,3.66,
S18,243066,41.45,3.15,41.45,41.45,
S18,243061,2.51,3.14,2.51,2.51,
S18,243062,43.28,3.01,43.28,43.28,
S18,264635,39.24,3.92,39.24,39.24,
S18,264637,3.49,3.49,3.49,3.49,
S18,264666,9.11,9.11,9.11,9.11,
S18,19162,2.49,4.98,2.49,2.49,
S18,98194,4.99,6.24,4.99,4.88,
S18,152829,20.74,4.15,20.74,20.74,
S18,215649,2.06,4.12,2.06,2.06,
S18,226479,17.99,3.60,17.99,17.99,
S18,228526,33.24,3.32,33.24,33.24,
S18,267125,12.49,2.50,12.49,12.49,
S18,178751,4.49,11.23,4.49,4.49,
S18,213753,11.24,11.24,11.24,11.24,
S18,215584,7.24,7.24,2.33,2.33,
S18,220214,6.49,12.98,6.49,6.49,
S18,220216,12.49,12.49,12.49,12.49,
S18,162406,18.49,18.49,18.49,18.49,
S18,162407,18.49,18.49,18.49,18.49,
S18,229189,11.74,23.48,11.74,11.74,
S18,250416,3.99,19.95,3.99,3.99,
S18,264398,18.24,18.24,18.24,18.24,
S18,269260,16.86,16.86,16.86,14.74,
S18,204758,20.11,20.11,20.11,20.11,
S18,221307,15.24,15.24,15.24,15.24,
S18,225887,11.24,11.24,11.24,11.24,
S18,225891,11.74,11.74,11.74,11.74,
S18,243853,15.24,15.24,15.24,15.24,
S18,162408,20.86,20.86,20.86,20.86,
S18,250425,4.99,24.95,4.99,4.99,
S18,243855,23.74,23.74,23.74,23.74,
S18,21468,1.33,33.25,1.33,1.33,
S18,50277,33.13,33.13,33.13,33.13,
S18,43159,44.99,44.99,44.99,44.99,
S18,58805,45.74,45.74,45.74,45.74,
S18,85729,21.24,21.24,21.24,21.24,
S18,260663,254.85,21.24,254.85,254.85,
S18,194185,18.99,18.99,18.99,18.74,
S18,227431,13.99,13.99,13.99,13.99,
S18,229740,5.49,23.87,5.49,5.49,
S18,229741,6.86,29.83,6.86,6.74,
S18,241087,11.11,11.11,11.11,11.11,
S18,250420,8.24,16.48,8.24,8.24,
S18,251392,17.36,17.36,17.36,17.36,
S18,251393,18.49,18.49,18.49,18.49,
S18,255995,17.99,17.99,17.99,17.99,
S18,255997,18.74,18.74,18.74,18.74,
S18,255998,16.24,16.24,16.24,16.24,
S18,270223,18.74,18.74,18.74,18.74,
S18,270224,19.49,19.49,19.49,19.49,
S18,270225,20.74,20.74,20.74,20.74,
S18,271487,11.24,22.48,11.24,11.24,
S18,271488,8.49,16.98,8.49,8.49,
S18,248985,1.99,7.96,1.99,1.99,
S18,261487,10.61,9.65,10.61,9.99,
S18,269259,4.61,11.53,4.61,4.61,
S18,220202,1.09,8.72,1.09,1.09,
S18,260624,21.75,8.70,21.75,21.75,
S18,220219,9.86,9.86,9.86,9.86,
S18,158533,7.69,7.69,7.69,7.69,
S18,220213,8.74,8.74,8.74,8.74,
S18,242179,6.24,6.24,6.24,6.24,
S18,248617,13.99,7.00,13.99,12.74,
S18,267349,10.61,10.61,10.61,10.61,
S18,267591,7.11,7.11,7.11,7.11,
S18,1045,0.45,22.50,0.45,0.45,
S18,136761,41.99,21.87,41.99,41.99,
S18,82027,2.18,10.90,2.18,2.18,
S18,260272,26.10,10.88,26.10,26.10,
S18,184795,23.36,9.34,23.36,23.36,
S18,209477,9.99,6.66,9.99,9.99,
S18,217078,0.56,8.00,0.56,0.56,
S18,217079,11.25,8.04,11.25,11.25,
S18,246385,5.49,10.98,5.49,5.49,
S18,267856,12.45,8.65,12.45,12.45,
S18,25509,5.24,10.48,5.24,5.24,
S18,260248,31.43,10.48,31.43,31.43,
S18,141153,18.11,9.06,18.11,18.11,
S18,199055,5.11,10.22,5.11,5.11,
S18,204657,4.56,9.12,4.56,4.56,
S18,238447,6.86,4.57,6.86,6.86,
S18,125757,1.81,12.07,1.81,1.81,
S18,245504,1.81,12.07,1.81,1.81,
S18,155021,3.86,13.79,3.86,3.86,
S18,131972,1.99,14.21,1.99,1.99,
S18,131975,1.99,14.21,1.99,1.99,
S18,230897,11.36,11.36,11.36,11.36,
S18,258055,11.24,11.24,11.24,11.24,
S18,266828,11.11,11.11,11.11,11.11,
S18,267577,10.49,10.49,10.49,10.49,
S18,267576,10.11,10.11,10.11,10.11,
S18,267582,9.49,9.49,9.49,9.49,
S18,194847,6.49,6.49,6.49,6.49,
S18,195452,6.44,6.44,6.44,6.44,
S18,230630,10.36,10.36,10.36,10.36,
S18,260281,82.90,10.36,82.90,82.90,
S18,230634,5.49,10.98,5.49,5.49,
S18,260293,65.85,10.98,65.85,65.85,
S18,234275,6.49,6.49,6.49,6.49,
S18,271176,8.74,8.74,8.74,8.74,
S18,72277,4.49,11.23,4.49,4.49,
S18,260638,35.90,11.22,35.90,35.90,
S18,177806,41.24,8.25,41.24,39.99,
S18,178111,3.99,9.98,3.99,3.99,
S18,194845,6.49,6.49,6.49,6.49,
S18,230628,10.36,10.36,10.36,10.36,
S18,260290,82.90,10.36,82.90,82.90,
S18,230631,5.49,10.98,5.49,5.49,
S18,260295,65.85,10.98,65.85,65.85,
S18,232267,6.44,6.44,6.44,6.44,
S18,234274,6.49,6.49,6.49,6.49,
S18,247433,6.24,6.24,6.24,6.24,
S18,209282,11.99,14.11,11.99,11.99,
S18,209283,11.99,14.11,11.99,11.99,
S18,266435,9.24,11.55,9.24,9.24,
S18,199217,5.74,5.74,5.74,5.74,
S18,254235,18.11,7.24,18.11,18.11,
S18,254243,8.36,8.36,8.36,8.36,
S18,254245,8.36,8.36,8.36,8.36,
S18,268066,6.24,6.24,6.24,6.24,
S18,249506,4.61,11.53,4.61,4.61,
S18,72281,4.49,11.23,4.49,4.49,
S18,260647,35.90,11.22,35.90,35.90,
S18,164606,11.24,11.24,11.24,11.24,
S18,226864,12.36,12.36,12.36,12.36,
S18,263221,12.74,12.74,12.74,12.74,
S18,266934,12.11,12.11,12.11,12.11,
S18,256597,11.24,11.24,11.24,11.24,
S18,256600,11.74,11.74,11.74,11.74,
S18,38944,1.99,19.90,1.99,1.99,
S18,99789,11.93,19.88,11.93,11.93,
S18,268747,13.11,13.11,13.11,13.11,
S18,268753,2.86,14.30,2.86,2.86,
S18,268754,3.24,16.20,3.24,3.24,
S18,249690,1.74,17.40,1.74,1.74,
S18,249691,12.24,12.24,12.24,12.24,
S18,261954,15.74,15.74,15.74,15.74,
S18,269362,11.11,26.14,11.11,11.11,
S18,43487,3.24,16.20,3.24,3.24,
S18,30228,5.11,20.44,5.11,4.99,
S18,221240,14.74,10.04,14.74,14.74,
S18,68000,12.11,12.11,12.11,12.11,
S18,128184,6.74,13.48,6.74,6.74,
S18,209478,9.61,9.61,9.61,9.61,
S18,260303,38.45,9.61,38.45,38.45,
S18,223126,7.06,7.84,7.06,7.06,
S18,237898,6.24,6.93,6.24,6.24,
S18,237899,4.11,4.57,4.11,4.11,
S18,249461,1.99,3.98,1.99,1.99,
S18,185124,19.49,4.87,19.49,19.49,
S18,263348,13.99,3.37,13.99,13.99,
S18,269568,6.24,6.24,6.24,6.24,
S18,269569,6.24,6.24,6.24,6.24,
S18,269570,7.49,7.49,7.49,7.49,
S18,258992,3.36,3.73,3.36,3.36,
S18,262522,3.74,3.74,3.74,3.74,
S18,268464,2.11,2.11,2.11,2.11,
S18,268465,2.11,2.11,2.11,2.11,
S18,137724,1.24,2.48,1.24,1.24,
S18,137736,24.75,2.48,24.75,24.75,
S18,234334,1.49,2.98,1.49,1.49,
S18,234335,29.83,2.98,29.83,29.83,29.83
S18,237906,17.85,2.98,17.85,17.85,
S18,253698,2.49,11.86,2.49,2.49,
S18,253700,2.86,15.05,2.86,2.86,
S18,253701,2.49,11.58,2.49,2.49,
S18,266422,6.06,9.32,6.06,5.99,
S18,247606,26.24,58.31,26.24,26.24,
S18,228080,72.49,72.49,72.49,72.49,
S18,257740,39.81,39.81,39.81,39.81,
S18,20430,9.90,4.95,9.90,9.90,
S18,38810,25.49,5.10,20.39,20.39,
S18,134375,9.19,4.60,9.19,9.19,
S18,138347,5.84,5.31,5.84,5.84,
S18,260370,46.70,5.31,46.70,46.70,
S18,226006,18.74,9.37,18.74,18.74,
S18,262022,4.50,3.75,4.50,4.50,
S18,266207,27.00,3.75,27.00,27.00,
S18,262023,7.10,3.55,7.10,7.10,
S18,262024,15.89,3.18,15.89,15.89,
S18,263023,2.11,8.12,2.11,2.11,
S18,263051,12.68,8.13,12.68,12.68,
S18,263024,2.34,9.00,2.34,2.34,
S18,263025,2.38,9.15,2.38,2.38,
S18,191492,8.74,43.70,8.74,8.74,
S18,191493,37.49,37.49,37.49,37.49,
S18,191494,19.99,39.98,19.99,19.99,
S18,191495,38.74,38.74,38.74,38.74,
S18,267827,27.49,27.49,27.49,27.49,
S18,41235,6.24,29.43,6.24,6.24,
S18,41237,5.24,24.72,5.24,5.24,
S18,109623,3.61,32.82,3.61,3.61,
S18,160845,6.99,18.89,6.99,6.99,
S18,170112,11.24,9.37,11.24,11.24,
S18,191303,21.24,21.24,21.24,21.24,
S18,191305,21.24,21.24,21.24,21.24,
S18,193781,37.49,37.49,37.49,37.49,
S18,215724,19.99,39.98,19.99,19.99,
S18,228975,5.99,28.52,5.99,5.61,
S18,228981,5.86,27.90,5.86,5.49,
S18,228982,6.99,33.29,6.99,6.99,
S18,229004,3.66,17.43,3.66,5.24,3.66
S18,239937,32.49,27.08,32.49,31.24,
S18,239940,21.24,17.70,21.24,21.24,
S18,257009,17.99,29.98,17.99,17.49,
S18,259139,10.49,17.48,10.49,14.99,10.49
S18,259140,16.99,28.32,16.99,16.24,
S18,259141,12.49,20.82,12.49,12.49,
S18,259142,12.99,21.65,12.99,12.99,
S18,71424,7.49,12.48,7.49,7.49,
S18,212427,3.11,18.85,3.11,3.11,
S18,212428,3.11,18.85,3.11,3.11,
S18,270443,6.86,11.43,6.86,6.86,
S18,270444,8.11,13.52,8.11,8.11,
S18,268985,34.99,1166.33,34.99,34.99,
S18,268987,112.49,1124.90,112.49,112.49,
S18,268988,47.49,1583.00,47.49,47.49,
S18,268989,156.24,1562.40,156.24,156.24,
S18,268990,143.74,4791.33,143.74,143.74,
S18,268991,474.99,4749.90,474.99,474.99,
S18,172997,44.99,44.99,44.99,44.99,
S18,228822,21.99,17.59,21.99,21.24,
S18,55189,26.24,262.40,26.24,26.24,
S18,106619,12.49,416.33,12.49,12.49,
S18,133957,4.99,49.90,4.99,4.99,
S18,133961,2.99,59.80,2.99,2.99,
S18,271832,107.49,214.98,107.49,,
S18,271900,24.99,499.80,24.99,,
S18,243967,5.99,6.04,5.99,5.99,
S18,176437,2.36,1.18,2.36,2.36,
S18,97749,33.74,5.62,33.74,29.99,
S18,97737,33.74,5.62,33.74,29.99,
S18,235740,7.99,6.39,7.99,7.99,
S18,235742,6.99,5.59,6.99,6.99,
S18,242208,5.61,4.14,5.61,5.61,
S18,214457,6.18,2.47,6.18,5.61,
S18,267044,21.45,2.15,21.45,21.45,
S18,214458,6.11,2.44,6.11,6.11,
S18,267025,24.45,2.45,24.45,24.45,
S18,219902,8.24,3.30,8.24,7.74,
S18,267038,29.45,2.95,29.45,29.45,
S18,225888,8.74,3.88,8.74,8.74,
S18,267048,32.95,3.66,32.95,32.95,
S18,272180,5.74,5.74,5.74,,
S18,214467,6.24,2.50,6.24,6.24,
S18,267059,24.95,2.50,24.95,24.95,
S18,214473,2.81,9.37,2.81,2.81,
S18,259287,6.74,6.74,6.74,6.74,
S18,214459,7.11,2.84,7.11,7.11,
S18,267049,28.45,2.85,28.45,28.45,
S18,214465,6.24,2.50,6.24,6.24,
S18,267051,24.95,2.50,24.95,24.95,
S18,232117,6.11,2.44,6.11,6.11,
S18,267054,22.45,2.25,22.45,22.45,
S18,241312,4.99,4.99,4.99,4.99,
S18,247468,6.31,2.52,6.31,5.74,
S18,271072,20.95,2.10,20.95,20.95,
S18,270214,1.21,3.03,1.21,1.21,
S18,214454,5.61,2.24,5.61,5.61,
S18,267039,22.45,2.25,22.45,22.45,
S18,214512,5.11,2.04,5.11,5.11,
S18,271065,18.70,1.87,18.70,18.70,
S18,233119,6.10,2.44,6.10,5.61,
S18,267060,19.95,2.00,19.95,19.95,
S18,262742,4.49,1.80,4.49,4.49,
S18,271073,17.95,1.80,17.95,17.95,
S18,215469,14.36,14.36,14.36,14.36,
S18,271066,68.69,13.74,68.69,68.69,
S18,215477,4.36,4.36,4.36,4.36,
S18,271067,19.94,3.99,19.94,19.94,
S18,215478,11.49,11.49,11.49,11.49,
S18,215481,16.99,16.99,16.99,16.99,
S18,215483,16.39,21.85,16.39,16.39,
S18,254141,6.24,6.24,6.24,6.24,
S18,264535,5.48,5.48,5.48,4.99,
S18,119579,1.83,1.83,1.83,1.83,
S18,152074,8.86,3.54,8.86,8.86,
S18,271062,32.45,3.25,32.45,32.45,
S18,214462,5.36,2.14,5.36,5.36,
S18,271063,19.45,1.95,19.45,19.45,
S18,214468,5.24,2.10,5.24,5.24,
S18,225882,8.74,3.50,8.74,8.74,
S18,225884,6.24,2.50,6.24,6.24,
S18,271068,22.95,2.30,22.95,22.95,
S18,225890,9.00,3.60,9.00,9.00,
S18,232118,6.11,2.44,6.11,6.11,
S18,267056,22.95,2.30,22.95,22.95,
S18,232119,6.49,2.60,6.49,6.49,
S18,238355,5.49,2.20,5.49,4.99,
S18,271071,18.65,1.87,18.65,18.65,
S18,259181,7.49,3.00,7.49,7.49,
S18,271045,5.86,2.34,5.86,5.86,
S18,152076,6.49,2.60,6.49,6.49,
S18,267024,24.45,2.45,24.45,24.45,
S18,214460,12.54,12.54,12.54,11.40,
S18,214463,4.91,1.96,4.91,4.61,
S18,267055,16.95,1.70,16.95,16.95,
S18,214464,5.36,2.14,5.36,5.36,
S18,271064,19.45,1.95,19.45,19.45,
S18,214466,9.61,3.84,9.61,9.61,
S18,267022,38.45,3.85,38.45,38.45,
S18,214471,7.99,3.20,7.99,7.99,
S18,267028,31.95,3.20,31.95,31.95,
S18,219903,7.74,3.10,7.74,7.74,
S18,267023,29.95,3.00,29.95,29.95,
S18,219957,10.36,10.36,10.36,10.36,
S18,214158,6.99,2.80,6.99,6.99,
S18,264473,33.69,2.70,33.69,33.69,
S18,214161,7.74,3.10,7.74,7.74,
S18,264472,38.69,3.10,38.69,38.69,
S18,214168,7.11,2.84,7.11,7.11,
S18,264467,35.56,2.84,35.56,35.56,
S18,217075,8.11,3.24,8.11,8.11,
S18,264665,38.69,3.10,38.69,38.69,
S18,219251,7.10,2.84,7.10,7.10,
S18,263006,28.40,2.84,28.40,28.40,
S18,220435,8.24,3.30,8.24,8.24,
S18,263049,32.95,3.30,32.95,32.95,
S18,220437,6.24,2.50,6.24,6.24,
S18,261593,24.95,2.50,24.95,24.95,
S18,220596,7.49,3.00,7.49,7.49,
S18,263009,29.95,3.00,29.95,29.95,
S18,222224,6.24,2.50,6.24,6.24,
S18,263050,24.95,2.50,24.95,24.95,
S18,229869,13.74,5.50,13.74,13.74,
S18,263008,49.95,5.00,49.95,49.95,
S18,232187,7.81,3.12,7.81,7.11,
S18,271069,27.45,2.75,27.45,27.45,
S18,258070,17.25,7.60,17.25,17.25,
S18,270714,77.13,6.80,77.13,77.13,
S18,260730,5.99,2.40,5.99,5.99,
S18,261612,22.74,2.27,22.74,22.74,
S18,260732,6.30,2.52,6.30,6.30,
S18,261613,23.99,2.40,23.99,23.99,
S18,263929,7.49,3.00,7.49,7.49,
S18,271075,28.45,2.85,28.45,28.45,
S18,264094,9.99,4.00,9.99,9.99,
S18,264093,39.95,4.00,39.95,39.95,
S18,264091,11.24,4.50,11.24,11.24,
S18,264092,42.45,4.25,42.45,42.45,
S18,269725,4.99,2.00,4.99,4.99,
S18,269968,19.95,2.00,19.95,19.95,
S18,270702,8.11,3.24,8.11,8.11,
S18,270703,30.95,3.10,30.95,30.95,
S18,270705,7.49,3.00,7.49,7.49,
S18,270706,28.45,2.85,28.45,28.45,
S18,270740,8.11,3.24,8.11,8.11,
S18,214166,7.24,2.90,7.24,7.24,
S18,263007,27.95,2.80,27.95,27.95,27.95
S18,263674,34.94,2.80,34.94,34.94,
S18,214170,11.24,4.50,11.24,11.24,
S18,220438,6.49,2.60,6.49,6.49,
S18,263047,25.95,2.60,25.95,25.95,
S18,222225,6.99,2.80,6.99,7.74,
S18,263048,26.55,2.66,26.55,29.45,
S18,232192,7.49,3.00,7.49,7.49,
S18,271070,28.95,2.90,28.95,28.95,
S18,259045,7.49,3.00,7.49,7.49,
S18,263027,28.45,2.85,28.45,28.45,
S18,263926,7.49,3.00,7.49,7.49,
S18,264460,28.95,2.90,28.95,28.95,
S18,263927,7.49,3.00,7.49,7.49,
S18,271074,28.45,2.85,28.45,28.45,
S18,266621,10.61,4.24,10.61,10.61,
S18,271036,4.86,1.94,4.86,4.86,
S18,191072,27.49,11.00,27.49,27.49,
S18,193385,11.24,4.50,11.24,11.24,
S18,194688,5.20,5.20,5.20,4.74,
S18,194691,8.00,8.00,8.00,7.49,
S18,194693,22.49,9.00,22.49,22.49,
S18,214571,6.74,6.74,6.74,6.74,
S18,231322,15.31,6.12,15.31,15.31,
S18,234245,6.24,6.24,6.24,6.24,
S18,246615,9.49,9.49,9.49,9.49,
S18,246730,6.80,6.80,6.80,6.24,
S18,214559,8.23,8.23,8.23,7.49,
S18,214561,5.86,5.86,5.86,5.36,
S18,214566,7.74,7.74,7.74,7.74,
S18,214567,9.49,9.49,9.49,9.49,
S18,246622,5.61,5.61,5.61,5.11,
S18,194661,6.24,6.24,6.24,6.24,
S18,214557,7.49,3.00,7.49,7.49,
S18,214558,9.99,9.99,9.99,9.99,
S18,260175,12.36,4.94,12.36,11.24,
S18,234971,11.74,13.81,11.74,11.49,
S18,245037,15.61,5.20,15.61,15.61,
S18,245038,20.86,6.95,20.86,20.86,
S18,139128,17.49,17.49,17.49,17.49,
S18,192341,12.49,11.35,12.49,12.49,
S18,216015,7.24,5.79,7.24,7.24,
S18,216016,6.24,4.99,6.24,6.24,
S18,231750,14.74,40.94,14.74,14.74,
S18,241326,25.61,16.01,25.61,25.61,
S18,242481,18.24,20.27,18.24,18.24,
S18,242690,20.99,22.09,20.99,20.99,
S18,242691,21.24,20.23,21.24,21.24,
S18,248460,23.74,16.37,23.74,23.74,
S18,248462,14.99,11.99,14.99,14.74,
S18,248492,26.24,16.93,26.24,26.24,
S18,266156,6.99,5.59,6.99,6.99,
S18,267268,18.74,12.09,18.74,18.74,
S18,267269,31.24,15.24,31.24,30.61,
S18,269501,10.69,11.88,10.69,10.69,
S18,269827,26.00,32.50,26.00,26.00,
S18,269927,25.00,31.25,25.00,25.00,
S18,269929,25.00,31.25,25.00,25.00,
S18,269928,29.00,36.25,29.00,29.00,
S18,269930,40.50,33.75,40.50,40.50,
S18,270571,19.36,20.38,19.36,19.36,
