product_id,barcode,name,brand,category,unit,quantity
103777,8720573843171,METLA S ČETKOM 110cm art.052000040,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
070294,8007898000169,METLA S DRŠKOM,LIVING HOME D.O.O.,Proizvodi za kućanstvo,kom,1
070296,8007898001012,METLA S DRŠKOM,LIVING HOME D.O.O.,Proizvodi za kućanstvo,kom,1
070295,8007898000374,METLA S DRŠKOM,LIVING HOME D.O.O.,Proizvodi za kućanstvo,kom,1
088142,3858884122564,METLA SALENTINA (BEZ DRŠKE),RADION D.O.O.,Proizvodi za kućanstvo,kom,1
090574,8001549000478,METLA SIRAK MALA 7CM,NIDA D.O.O.,Proizvodi za kućanstvo,kom,1
097712,8607000136702,METLA SIRAK 5*ŠIVENA INSAKO,INSAKO D.O.O.,Proizvodi za kućanstvo,kom,1
088516,8607000136719,METLA SIRKOVA MALA 3*ŠIVENA,INSAKO D.O.O.,Proizvodi za kućanstvo,kom,1
054235,8003653010305,METLA SOBNA ARIX,AMAKO D.O.O.,Proizvodi za kućanstvo,kom,1
094519,3858891563312,METLA SOBNA SA ŠTAPOM BREL,ČULJAK D.O.O.,Proizvodi za kućanstvo,kom,1
027312,3858882680233,METLA SOBNA TRENDY S DRŠKOM,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
041256,3858882680080,METLA ZA VANJSKE POVRŠINE REKORD,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
022924,8711295428265,METLA 120 cm ČETKA 976016010,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
061464,3858885020111,METLICA 380 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061465,3858885020128,METLICA 400 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061466,3858885020135,METLICA 450 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061467,3858885020210,METLICA 480 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061469,3858885020166,METLICA 530 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061470,3858885020173,METLICA 550 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061471,3858885020180,METLICA 600 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061472,3858885020197,METLICA 650 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
061468,3858885020159,METLICE 500 MM FINISHLINE PRO,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
073071,7613036473477,MINI ADULT HRANA ZA PSE GOV 100G,"MIŠKO - PEKARA, TRANSPORTI",Proizvodi za kućanstvo,kom,1
088032,4015544390223,"MINJONI OKR.2,6CM 200/1 BIJELI",ELMAG D.O.O.,Proizvodi za kućanstvo,kom,1
088034,4015544390285,"MINJONI OKR.2,6CM 200/1 LEOPARD",ELMAG D.O.O.,Proizvodi za kućanstvo,kom,1
088035,4015544390414,"MINJONI OKR.3,5CM 100/1 BIJELI",ELMAG D.O.O.,Proizvodi za kućanstvo,kom,1
055863,8719987365461,MIRISNA VREĆICA ZA ORMAR 12G art. C37569830,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
091384,8590669129263,MIRISNI ŠTAPIĆI SENCOR ZA USISAVAČ,VM2 D.O.O.,Proizvodi za kućanstvo,kom,1
095172,6961212102699,MJEŠALICA ZA KAPUČINO,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
092686,3858886334149,MLIN ZA ORAHE NIDA,NIDA D.O.O.,Proizvodi za kućanstvo,kom,1
