store_id,type,address,city,zipcode
20201,supermarket,K. TOMISLAVA 3,Bilje,
31039,supermarket,Radnicka cesta 1,Novi Marof,
10102,supermarket,"Soblinecka 55, Soblinec",Sesvete,
20202,supermarket,K.TOMISLAVA 0,Cepin,
31020,supermarket,Podravska 11,Varazdin,
10101,supermarket,Frana Galovica 11A,Krapina,
20206,supermarket,TRG SV. JOSIPA 2,Slatina,
31038,supermarket,Frankopanska 70,Ludbreg,
10103,supermarket,Ljudevita Gaja 1,Duga Resa,
