store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
31038,103399,5.29,5.29,,5.29,
31038,098397,5.29,5.29,,5.29,
31038,062781,8.99,89.90,,8.99,
31038,098376,5.29,5.29,,5.29,
31038,098377,5.29,5.29,,5.29,
31038,098380,5.29,5.29,,5.29,
31038,103498,5.29,5.29,,5.29,
31038,098383,5.29,5.29,,5.29,
31038,098384,5.29,5.29,,5.29,
31038,098385,5.29,5.29,,5.29,
31038,098387,5.29,5.29,,5.29,
31038,098388,5.29,5.29,,5.29,
31038,098391,5.29,5.29,,5.29,
31038,098392,5.29,5.29,,5.29,
31038,103414,5.29,5.29,,5.29,
31038,102260,5.29,5.29,,5.29,
31038,101914,5.29,5.29,,5.29,
31038,107163,5.29,5.29,,5.29,
31038,098374,5.29,5.29,,5.29,
31038,159870,2.69,5.38,,2.69,
31038,062922,6.09,81.20,,6.09,
31038,071554,2.39,31.87,,2.39,
31038,160359,2.30,30.67,,2.30,
31038,062923,4.79,63.87,,4.79,
31038,088791,1.19,23.80,,1.19,
31038,099334,1.89,25.20,,1.89,
31038,071555,2.39,31.87,,2.39,
31038,095678,3.69,49.20,,3.69,
31038,098997,3.09,41.20,,3.09,
31038,062924,6.09,81.20,,6.09,
31038,097434,4.39,58.53,,4.39,
31038,088787,4.39,58.53,,4.39,
31038,108288,3.09,17.66,,3.09,
31038,028815,2.49,19.92,,2.49,
31038,150404,3.20,32.00,,3.20,
31038,251225,21.99,5.50,,24.99,
31038,060335,25.49,5.10,,25.49,
31038,055963,9.49,9.49,,9.49,
31038,087237,3.09,24.72,,3.09,
31038,155854,5.39,10.78,,5.39,
31038,101458,3.09,15.45,,3.09,
31038,101706,3.09,15.45,,3.09,
31038,009691,3.79,18.95,,3.49,
31038,100373,6.49,32.45,,6.49,
31038,152568,3.69,18.45,,3.69,
31038,035696,2.99,9.97,,3.69,
31038,055976,8.99,59.93,,8.49,
31038,087278,4.29,21.45,,4.29,
31038,050417,5.59,22.36,,5.59,
