store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
P120,4653440,4.50,30.00,,4.50,
P120,4653459,3.45,3.45,,3.45,
P120,4653467,5.46,16.55,,5.46,
P120,4653475,3.86,3.86,,3.86,
P120,4653661,14.83,59.32,,14.83,
P120,4653882,1.55,12.92,,1.55,
P120,4653890,1.55,12.92,,1.55,
P120,4653912,1.30,43.33,,1.30,
P120,4653920,1.30,46.43,,1.30,
P120,4653939,3.18,31.80,,3.18,
P120,4653947,3.05,9.24,,3.05,
P120,4653955,3.05,9.24,,3.05,
P120,4654323,6.00,24.00,,6.00,
P120,4654331,6.00,24.00,,6.00,
P120,4654498,1.58,3.16,,1.58,
P120,4654501,1.45,2.90,,2.32,1.45
P120,4654510,2.01,2.01,,2.01,
P120,4654650,1.20,2.40,,1.20,
P120,4654668,0.70,42.42,,0.70,
P120,4654870,1.29,17.20,,2.52,1.29
P120,4654900,1.29,17.20,,2.52,1.29
P120,4655478,1.29,1.29,,1.41,1.29
P120,4655486,2.60,2.60,,2.60,
P120,4655664,2.54,1.27,,2.54,
P120,4655680,0.84,1.68,,0.84,
P120,4655907,2.95,46.09,,3.39,
P120,4655915,2.95,46.09,,3.39,
P120,4656342,5.29,10.58,,5.29,
P120,4656350,4.76,4.76,,4.76,
P120,4656369,4.23,5.29,,4.23,
P120,4656563,0.37,23.87,,0.37,
P120,4656571,1.33,0.89,,1.85,1.33
P120,4656717,2.75,12.50,,2.75,
P120,4656725,1.39,6.32,,1.39,
P120,4656822,6.67,64.13,,6.67,
P120,4656873,0.49,54.44,,0.49,
P120,4656890,0.49,54.44,,0.49,
P120,4657179,1.59,3.18,,1.59,
P120,4657187,1.59,3.18,,1.59,
P120,4657365,6.10,6.10,,6.10,
P120,4657519,0.93,11.63,,0.93,
P120,4657659,4.49,44.90,,5.78,
P120,4658280,1.69,21.13,,1.69,
P120,4658299,1.03,12.88,,1.03,
P120,4658515,2.81,16.53,,2.81,
P120,4658523,2.81,17.56,,2.81,
P120,4658531,2.81,17.56,,2.81,
P120,4658647,9.66,48.30,,9.66,
P120,4658710,2.15,7.17,,2.01,
P120,4659317,0.99,1.52,,0.99,
P120,4659325,0.99,15.23,,0.99,
P120,4659333,1.06,17.67,,1.06,
P120,4659392,4.12,20.60,,4.12,
P120,4659520,1.97,5.97,,1.75,
P120,4659538,1.62,4.91,,1.62,
P120,4659619,5.82,19.40,,5.82,
P120,4659635,4.12,20.60,,4.12,
P120,4661443,5.29,5.29,,5.29,
P120,4661494,2.55,16.78,,2.55,
P120,4661508,2.55,16.78,,2.55,
P120,4661575,29.67,8.24,,29.67,
P120,4661583,29.67,7.49,,29.67,
P120,4661591,9.53,3.33,,9.53,
P120,4661605,9.53,3.44,,9.53,
P120,4661648,0.32,0.32,,9.54,
P120,4661656,0.22,0.22,,9.54,
P120,4661850,17.81,89.05,,17.81,
P120,4661869,17.28,86.40,,17.28,
P120,4661877,16.96,84.80,,16.96,
P120,4662016,24.48,34.97,,24.48,
P120,4662350,1.29,1.29,,1.41,1.29
P120,4662423,1.70,1.13,,1.70,
P120,4662431,2.12,4.24,,2.12,
P120,4662440,1.69,3.38,,1.70,
P120,4662512,1.47,2.94,,1.47,
P120,4662520,2.11,6.39,,2.11,
P120,4662571,1.89,5.73,,2.11,
P120,4662598,1.89,5.73,,2.11,
P120,4662601,1.89,5.73,,2.11,
P120,4662610,1.89,5.73,,2.11,
P120,4662636,2.01,8.74,,2.01,
P120,4662644,7.95,3.98,,7.95,
P120,4663535,1.06,15.14,,1.06,
P120,4663900,0.69,3.45,,0.63,
P120,4663918,1.17,2.34,,1.17,
P120,4664426,1.99,8.84,3.13,3.13,1.99
P120,4664434,1.99,8.84,3.13,3.13,1.99
P120,4664639,1.54,6.55,,1.54,
P120,4664647,1.49,7.27,,1.49,
P120,4664710,5.68,22.72,,5.68,
P120,4664728,5.68,28.40,,5.68,
P120,4664744,4.51,45.10,,4.51,
P120,4664752,6.32,6.32,,6.32,
P120,4664760,6.32,6.32,,6.32,
P120,4664779,6.32,6.32,,6.32,
P120,4664833,10.59,9.63,,10.59,
P120,4664841,10.59,10.70,,10.59,
P120,4664868,10.59,0.81,,10.59,
P120,4664876,4.01,4.01,,9.03,
P120,4664892,0.41,0.41,,9.03,
P120,4664906,9.99,5.05,,18.01,9.99
P120,4664914,18.01,7.28,,18.01,
P120,4664922,18.01,6.00,,18.01,
P120,4664930,18.01,6.00,,18.01,
P120,4664949,18.01,6.00,,18.01,
P120,4664957,3.87,4.40,,3.87,
P120,4664965,3.87,5.03,,3.87,
P120,4664973,5.99,4.25,,5.99,
P120,4664981,5.99,5.45,,5.99,
